2014-08-25T05:41:00, 2014-08-25T05:59:00, 2014-08-25T05:48:00, -38, 12, 0.0, 554.725157172
2014-08-25T05:41:10, 2014-08-25T06:05:34, 2014-08-25T05:46:34, -576, 115.2, 86.0, 9.5414883535
2014-08-25T05:41:58, 2014-08-25T05:44:22, 2014-08-25T05:43:46, 960, -115.2, 254.0, 1560.33683543
