2014-09-04T08:40:34, 2014-09-05T00:22:46, 2014-09-04T08:44:22, 960, 192, 28058.0, 1938.92160749
2014-09-04T16:15:10, 2014-09-04T17:00:46, 2014-09-04T16:32:59, -883.2, -268.8, -59.0, 60.9317651148
