2014-10-27T05:21:58, 2014-10-27T06:10:58, 2014-10-27T05:41:58, 729.6, -192, -238.0, 130.334032394
2014-10-27T05:22:49, 2014-10-27T05:25:01, 2014-10-27T05:24:01, 729.6, -192, 839.0, 130.334032394
