2014-08-15T07:50:00, 2014-08-15T08:02:00, 2014-08-15T07:56:00, -29, 13, 0.0, 444.146372269
2014-08-15T07:53:46, 2014-08-15T08:00:22, 2014-08-15T07:56:10, -422.4, 115.2, -10.0, 37.8312040517
