2014-09-10T16:44:34, 2014-09-10T18:49:10, 2014-09-10T18:33:34, 38.4, -422.4, -3634.0, 512.487775464
2014-09-10T16:58:10, 2014-09-10T20:10:22, 2014-09-10T17:46:22, -115.2, 115.2, -802.0, 48.8249935996
