2014-08-18T02:01:58, 2014-08-18T02:06:10, 2014-08-18T02:03:34, -806.4, 115.2, -34.0, 42.8672369065
2014-08-18T02:02:19, 2014-08-18T02:04:43, 2014-08-18T02:02:43, -806.4, 115.2, 17.0, 42.8672369065
