2014-09-03T21:13:10, 2014-09-03T21:52:10, 2014-09-03T21:35:46, 960, 115.2, -706.0, 1933.45453528
2014-09-03T21:14:34, 2014-09-03T21:31:10, 2014-09-03T21:22:34, -960, -192, 86.0, 33.1209903234
