2014-08-11T09:00:22, 2014-08-11T09:14:46, 2014-08-11T09:06:34, 806.4, -422.4, 146.0, 59.6583606882
2014-08-11T09:01:13, 2014-08-11T09:05:01, 2014-08-11T09:02:37, 883.2, -422.4, 383.0, 73.2912000175
