2014-09-27T07:44:03, 2014-09-27T10:44:03, 2014-09-27T08:40:00, -1062, -38, -180.0, 106.254411673
2014-09-27T08:22:34, 2014-09-27T08:39:58, 2014-09-27T08:30:10, 268.8, -345.6, 410.0, 1260.08460033
2014-09-27T08:32:10, 2014-09-27T08:43:10, 2014-09-27T08:36:22, 422.4, 115.2, 38.0, 1395.8746362
2014-09-27T08:33:34, 2014-09-27T08:41:10, 2014-09-27T08:37:58, -960, -38.4, -58.0, 32.6153338171
2014-09-27T08:33:49, 2014-09-27T08:36:01, 2014-09-27T08:34:37, -960, -38.4, 143.0, 32.6153338171
2014-09-27T08:34:20, 2014-09-27T08:36:20, 2014-09-27T08:34:44, -960, -115.2, 136.0, 44.21131077
