2014-09-26T03:56:58, 2014-09-26T04:23:34, 2014-09-26T04:12:34, -960, -192, 5486.0, 825.804456273
2014-09-26T04:06:22, 2014-09-26T04:15:46, 2014-09-26T04:12:46, -192, -268.8, 5474.0, 55.6995511652
2014-09-26T04:09:49, 2014-09-26T04:23:01, 2014-09-26T04:12:37, -960, -268.8, 5483.0, 823.047046043
2014-09-26T04:18:10, 2014-09-26T04:32:22, 2014-09-26T04:25:34, -192, -268.8, 4706.0, 55.6995511652
2014-09-26T04:19:58, 2014-09-26T04:37:34, 2014-09-26T04:30:34, 268.8, 115.2, 4406.0, 552.67411736
2014-09-26T04:21:00, 2014-09-26T04:24:24, 2014-09-26T04:21:48, -115.2, -268.8, 4932.0, 23.5091471559
2014-09-26T04:21:19, 2014-09-26T04:27:19, 2014-09-26T04:21:43, -115.2, -268.8, 4937.0, 23.5091471559
2014-09-26T04:21:43, 2014-09-26T04:23:55, 2014-09-26T04:22:43, 268.8, 115.2, 4877.0, 552.67411736
