2014-09-25T19:12:00, 2014-09-25T21:47:00, 2014-09-25T20:32:00, -18, -15, 0.0, 439.846564156
2014-09-25T19:14:10, 2014-09-25T19:16:46, 2014-09-25T19:15:34, 115.2, 115.2, 4586.0, 624.852046488
2014-09-25T19:16:58, 2014-09-25T20:43:58, 2014-09-25T20:32:22, -268.8, -268.8, -22.0, 95.9420658523
