2014-09-04T08:40:34, 2014-09-05T00:22:46, 2014-09-04T08:44:22, 960, 192, 10958.0, 442.435306005
2014-09-04T11:36:22, 2014-09-04T11:40:10, 2014-09-04T11:38:22, 806.4, -192, 518.0, 35.0707855629
2014-09-04T11:44:46, 2014-09-04T11:48:34, 2014-09-04T11:45:22, 806.4, -192, 98.0, 35.0707855629
2014-09-04T11:45:58, 2014-09-04T11:49:34, 2014-09-04T11:47:22, -883.2, -268.8, -22.0, 1698.73926192
2014-09-04T11:46:49, 2014-09-04T11:49:01, 2014-09-04T11:47:25, -883.2, -268.8, -25.0, 1698.73926192
