2014-10-18T06:44:37, 2014-10-18T06:47:13, 2014-10-18T06:45:37, -883.2, -268.8, 23.0, 12.8405607354
2014-10-18T06:45:22, 2014-10-18T06:47:58, 2014-10-18T06:46:10, -883.2, -268.8, -10.0, 12.8405607354
