2014-09-06T00:00:46, 2014-09-06T00:07:46, 2014-09-06T00:03:46, -806.4, -345.6, -46.0, 28.602797066
2014-09-06T00:01:07, 2014-09-06T00:05:20, 2014-09-06T00:03:07, -806.4, -345.6, -7.0, 28.602797066
2014-09-06T00:01:44, 2014-09-06T00:04:20, 2014-09-06T00:03:20, -806.4, -345.6, -20.0, 28.602797066
2014-09-06T00:04:46, 2014-09-06T00:09:58, 2014-09-06T00:06:22, 883.2, -192, -202.0, 1693.81865617
