2014-09-13T22:30:22, 2014-09-13T22:38:46, 2014-09-13T22:32:58, -38.4, -345.6, 2.0, 133.49277134
2014-09-13T22:30:37, 2014-09-13T22:44:13, 2014-09-13T22:33:01, -38.4, -345.6, -1.0, 133.49277134
2014-09-13T22:30:58, 2014-09-13T22:37:34, 2014-09-13T22:33:34, -883.2, 115.2, -34.0, 927.58206106
