2014-10-20T15:48:03, 2014-10-20T18:28:03, 2014-10-20T16:28:00, -564, -401, 540.0, 98.6813052204
2014-10-20T15:56:00, 2014-10-20T16:00:12, 2014-10-20T15:58:00, -576, -345.6, 2340.0, 43.0669246638
2014-10-20T16:00:58, 2014-10-20T17:12:10, 2014-10-20T16:44:11, -499.2, -345.6, -431.0, 104.778814653
